IssueNo,IssueType,IssuePartNo,IssueGRNNo,IssueGRNLineNo,IssueWO,IssueWOItemNo,IssueQty,IssueUnitCost,IssueStandardCost,IssueDate,IssueNotes,IssueSubCon,IssueMoveReason,IssueReasonCode,IssueRaisePICredit,IssueHasLength,IssueHasArea,IssueNoOfUnits,IssueDimensionLength,IssueUnitOfLength,IssueDimensionBreadth,IssueUnitOfBreadth,IssueGRNOffcutItemNo,IssueIsReverseWOReclaim,IssueIsRework,IssueReworkReasonID,IssuedBy,StockReceipts
381861,WOIssue,TPI001,82555,1,17463,0,1,115,0,30-09-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
381735,WOIssue,SCRS11981268RGS330 - RGS3 ....,82481,1,17463,0,1,108.64,0,28-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381680,WOIssue,Collection....,82461,3,17463,0,1,10,0,26-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381679,WOIssue,Delivery....,82461,2,17463,0,1,10,0,26-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381678,WOIssue,"Hire Of 3/4"" Impact Wrench....",82461,1,17463,0,1,56,0,26-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381677,WOIssue,COLLECTION CHARGE....,82460,6,17463,0,1,11,0,26-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381676,WOIssue,DELIVERY CHARGE....,82460,5,17463,0,1,11,0,26-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381675,WOIssue,hOSE 6M....,82460,4,17463,0,2,12,0,26-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381674,WOIssue,"10"" STANDARD TEST GUAGE 28....",82460,3,17463,0,1,30,0,26-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381673,WOIssue,AIR HYDROSTATIC TEST PUMP....,82460,2,17463,0,1,75,0,26-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381672,WOIssue,50 BAR 3HR CHART RECORDER....,82460,1,17463,0,1,55,0,26-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381628,WOIssue,SCRC01501430015 - SF4300 1....,82434,4,17463,0,1,0.59,0,21-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381627,WOIssue,SCRC03001430015 - SF4300 1....,82434,3,17463,0,1,1.08,0,21-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381626,WOIssue,SCRC16001430015 - SF4300 1....,82434,2,17463,0,1,7.82,0,21-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381625,WOIssue,SCBP1370B48RGS330 - SAB RG....,82434,1,17463,0,1,144.14,0,21-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381621,WOIssue,1370OD X 40MM THICK PROFIL....,82429,1,17463,0,1,926.3,0,21-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381612,WOIssue,"Item 5
Round Bar 12mm x3/....",82418,5,17463,0,2,59,0,15-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381611,WOIssue,"Item 4 
Plate 88mm x 50mm....",82418,4,17463,0,8,5,0,15-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381610,WOIssue,"Item 2 
Plate 936mm x 500....",82418,3,17463,0,1,210,0,15-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381609,WOIssue,"Item 3 
Plate 1251mm x 12....",82418,2,17463,0,1,85,0,15-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381608,WOIssue,"Item 1
Plate 3796mm x 664....",82418,1,17463,0,1,1050,0,15-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381557,WOIssue,CUT PIECE SEAMLESS STAINLE....,82390,2,17463,0,0.25,501.28,0,13-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381556,WOIssue,CUT PIECE SEAMLESS STAINLE....,82390,1,17463,0,0.25,972.6,0,13-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381546,WOIssue,FORGED STAINLESS STEEL FLA....,82388,3,17463,0,1,32.7,0,13-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381545,WOIssue,FORGED STAINLESS STEEL FLA....,82388,2,17463,0,1,83.22,0,13-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381544,WOIssue,MOD FORGED STAINLESS STEEL....,82388,1,17463,0,1,1085.34,0,13-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381728,WOIssue,OK Autorod 12.22 4.0mm x 3....,82474,1,17422,0,1,112.08,0,27-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381997,WOIssue,PROFILED PLATE AS PER SKET....,82634,1,17421,0,16,10,0,13-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381928,WOIssue,PROFILED PLATE AS PER SKET....,82610,1,17421,0,8,10,0,11-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381542,WOIssue,carriage....,82385,2,17421,0,1,4.16,0,12-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381541,WOIssue,SKU KEN5977500K KENNEDY MA....,82385,1,17421,0,1,7.33,0,12-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382480,WOIssue,Supply and fit Radio contr....,82878,1,17419,0,1,5350,0,30-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
381775,WOIssue,B&Q MEG DERBY SO 6327 WO 1....,82508,4,17419,0,1,7.68,0,20-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
381774,WOIssue,B& Q DEMATIC 6194 WO16816....,82508,3,17419,0,1,12.25,0,20-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
381773,WOIssue,S HANWELL TRAVEL LODGE WB9....,82508,2,17419,0,1,144.99,0,20-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
381772,WOIssue,SCREWFIX SO6392 WO 17419 D....,82508,1,17419,0,1,33.55,0,20-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
382495,WOIssue,M10 X 80 Z/P GR8.8 HEX HT ....,82880,1,17418,0,90,0.24,0,02-11-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382494,WOIssue,M12 Z/P FORM A FLAT WASHER....,82879,14,17418,0,470,0.04,0,02-11-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382493,WOIssue,M10 Z/P FORM A FLAT WASHER....,82879,13,17418,0,1300,0.02,0,02-11-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382492,WOIssue,M8 Z/P FORM A FLAT WASHERS....,82879,12,17418,0,180,0.016,0,02-11-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382491,WOIssue,M12 Z/P SERRATED FLANGE NU....,82879,11,17418,0,235,0.12,0,02-11-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382490,WOIssue,M10 Z/P SERRATED FLANGE NU....,82879,10,17418,0,650,0.06,0,02-11-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382489,WOIssue,M8 Z/P SERRATED FLANGE NUT....,82879,9,17418,0,90,0.09,0,02-11-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382488,WOIssue,M12 X 90 Z/P GR8.8 HEX HT ....,82879,8,17418,0,14,0.4,0,02-11-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382487,WOIssue,M12 X 40 Z/P GR8.8 HEX HT ....,82879,7,17418,0,195,0.3,0,02-11-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382486,WOIssue,M12 X 35 Z/P GR8.8 HEX HT ....,82879,6,17418,0,30,0.16,0,02-11-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382485,WOIssue,M10 X 75 Z/P GR8.8 HEX HT ....,82879,5,17418,0,50,0.26,0,02-11-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382484,WOIssue,M10 X 60 Z/P GR8.8 HEX HT ....,82879,4,17418,0,20,0.23,0,02-11-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382483,WOIssue,M10 X 80 Z/P GR8.8 HEX HT ....,82879,3,17418,0,10,0.24,0,02-11-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382482,WOIssue,M10 X 40 Z/P GR8.8 HEX HT ....,82879,2,17418,0,480,0.145,0,02-11-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382481,WOIssue,M8 X 20 Z/P GR8.8 HEX HT S....,82879,1,17418,0,100,0.045,0,02-11-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382209,WOIssue,"25 X 25 X 3.0MM PLATE 
MA....",82730,1,17418,0,30,1.21,0,20-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382207,WOIssue,"Nylon Track Wheels
Manufa....",82728,1,17418,0,12,39.55,0,20-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382189,WOIssue,DRW FBL-6372-TROLLEY PARTS....,82721,10,17418,0,12,4.52,0,20-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382188,WOIssue,DRW FBL-6372-TROLLEY PARTS....,82721,9,17418,0,12,3.98,0,20-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382187,WOIssue,DRW FBL-6372-TROLLEY PARTS....,82721,8,17418,0,3,2.04,0,20-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382186,WOIssue,DRW FBL-6372-TROLLEY PARTS....,82721,7,17418,0,6,2.54,0,20-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382185,WOIssue,DRW FBL-6372-TROLLEY PARTS....,82721,6,17418,0,6,1.4,0,20-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382184,WOIssue,DRW FBL-6372-TROLLEY PARTS....,82721,5,17418,0,6,1.4,0,20-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382183,WOIssue,DRW FBL-6372-TROLLEY PARTS....,82721,4,17418,0,24,1.16,0,20-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382182,WOIssue,DRW 6262-MFC7-DEMATIC-004 ....,82721,3,17418,0,119,1.96,0,20-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382181,WOIssue,DRW 6262-MFC7-DEMATIC-004 ....,82721,2,17418,0,3,1,0,20-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382180,WOIssue,DRW 6262-MFC7-DEMATIC-002 ....,82721,1,17418,0,44,1.99,0,20-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382179,WOIssue,"Castors - L-POTH-100KA-F1
....",82719,1,17418,0,6,23.886667,0,19-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382141,WOIssue,SUB001,82702,1,17418,0,1,300,0,30-09-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
382050,WOIssue,DRW FBL-6372-TROLLEY PARTS....,82667,4,17418,0,6,1,0,15-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382049,WOIssue,DRW 6262-MFC7-DEMATIC-004 ....,82667,3,17418,0,66,1.96,0,15-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382048,WOIssue,DRW 6262-MFC7-DEMATIC-004 ....,82667,2,17418,0,222,1,0,15-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382047,WOIssue,DRW 6262-MFC7-DEMATIC-005 ....,82667,1,17418,0,30,1,0,15-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382010,WOIssue,SUB001,82636,2,17418,0,256,0.5,0,13-10-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382009,WOIssue,SUB001,82636,1,17418,0,12,60,0,13-10-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382008,WOIssue,DRW FBL-6262-MFC7-DEMATIC-....,82635,11,17418,0,44,2.74,0,13-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382007,WOIssue,DRW FBL-6392 TROLLEY PARTS....,82635,10,17418,0,12,3.58,0,13-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382006,WOIssue,DRW FBL-6392 TROLLEY PARTS....,82635,9,17418,0,12,2.81,0,13-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382005,WOIssue,DRW FBL-6392 TROLLEY PARTS....,82635,8,17418,0,12,3.62,0,13-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382004,WOIssue,DRW FBL-6392 TROLLEY PARTS....,82635,7,17418,0,12,2.82,0,13-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382003,WOIssue,DRW FBL-6392 TROLLEY PARTS....,82635,6,17418,0,12,20,0,13-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382002,WOIssue,DRW 6262-MFC7-DEMATIC-004 ....,82635,5,17418,0,95,0.92,0,13-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382001,WOIssue,DRW 6262-MFC-DEMATIC-005 S....,82635,4,17418,0,30,30,0,13-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382000,WOIssue,DRW 6262-MFC-DEMATIC-004 S....,82635,3,17418,0,66,40,0,13-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381999,WOIssue,DRW 6262-MFC-DEMATIC-004 S....,82635,2,17418,0,22,45,0,13-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381998,WOIssue,DRW 6262-MFC-DEMATIC-004 S....,82635,1,17418,0,22,45,0,13-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381957,WOIssue,"Castors - L-POTH-100KA-F1
....",82622,2,17418,0,6,23.886667,0,12-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381956,WOIssue,"Castors - B-POTH-100KA
Pr....",82622,1,17418,0,6,13.53,0,12-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381785,WOIssue,"CHS 33.7 X 3.0MM
Length: ....",82516,5,17418,0,1,18.92,0,04-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381784,WOIssue,"SHS 40 X 40 X 3.0MM
Lengt....",82516,4,17418,0,1,27.5,0,04-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381783,WOIssue,"SHS 50 X 50 X 3.0MM
Lengt....",82516,3,17418,0,6,35.2,0,04-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381782,WOIssue,EQUAL ANGLE 60 X 60 X 5.0M....,82516,2,17418,0,1,32,0,04-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381781,WOIssue,UNIVERSAL BEAM 178 X 102 X....,82516,1,17418,0,10,275,0,04-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381777,WOIssue,"SHS 50 X 50 X 5.0MM
Lengt....",82510,2,17418,0,1,54.78,0,03-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381776,WOIssue,"RHS 100 X 50 X 3.0MM
Leng....",82510,1,17418,0,2,55,0,03-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382453,WOIssue,TPI001,82847,1,17416,0,1,132.5,0,07-10-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
381862,WOIssue,TPI001,82556,1,17416,0,1,81.5,0,30-09-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
381798,WOIssue,"CUT PLATES AS PER NOTES 
....",82531,1,17416,0,1,165,0,05-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381761,WOIssue,PROFILE - 1977 X 765 X 20T....,82497,3,17416,0,3,725,0,30-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381760,WOIssue,RECTANGLE - 5960 X 700 X 2....,82497,2,17416,0,1,1975,0,30-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381759,WOIssue,RECTANGLE - 3920 X 880 X 2....,82497,1,17416,0,1,1650,0,30-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381757,WOIssue,MC001,82486,1,17416,0,1,445,0,29-09-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381732,WOIssue,FORM001,82478,4,17416,0,3,95,0,28-09-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381731,WOIssue,FORM001,82478,3,17416,0,3,125,0,28-09-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381730,WOIssue,FORM001,82478,2,17416,0,1,215,0,28-09-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381729,WOIssue,FORM001,82478,1,17416,0,1,215,0,28-09-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381660,WOIssue,Fllange Machined as per sk....,82447,1,17416,0,1,11695,0,23-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381938,WOIssue,M12 A4 ST/ST FORM A FLAT W....,82614,6,17415,0,100,0.07,0,12-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381937,WOIssue,M12 A4 ST/ST HEX FULL NUTS....,82614,5,17415,0,50,0.22,0,12-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381936,WOIssue,M12 X 50 A4 ST/ST HEX BOLT....,82614,4,17415,0,50,0.46,0,12-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381935,WOIssue,M10 A4 ST/ST FORM A FLAT W....,82614,3,17415,0,90,0.05,0,12-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381934,WOIssue,M10 A4 ST/ST HEX FULL NUTS....,82614,2,17415,0,45,0.15,0,12-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381933,WOIssue,M10 X 45 A4 ST/ST HEX BOLT....,82614,1,17415,0,45,0.37,0,12-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381797,WOIssue,ROYAL MAIL....,82530,3,17415,0,1,3.5,0,05-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381796,WOIssue,101763 OLIVE 6MM 36050104 ....,82530,2,17415,0,10,0.32,0,05-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381795,WOIssue,SO6390 WO 17415 ST REF 59.....,82530,1,17415,0,10,0.89,0,05-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381794,WOIssue,DRAWING REF N/A (SKETCH PR....,82526,1,17415,0,3,16.5,0,05-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381754,WOIssue,"HJP.26076 4C
Size : 1000 ....",82484,16,17415,0,1,25.16,0,28-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381753,WOIssue,"HJP.26075 4B
Size : 1000 ....",82484,15,17415,0,1,47.66,0,28-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381752,WOIssue,"HJP.26074 4A
Size : 1000 ....",82484,14,17415,0,1,66.3,0,28-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381751,WOIssue,"MH.26047-ITEM3
Size : 110....",82484,13,17415,0,1,78.72,0,28-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381750,WOIssue,"HJP.25977 ITEM 10
Size : ....",82484,12,17415,0,1,518.19,0,28-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381749,WOIssue,"HJP.25976 ITEM 9 E+F
Size....",82484,11,17415,0,2,31.29,0,28-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381748,WOIssue,"HJP.25975 ITEM 9 C+D
Size....",82484,10,17415,0,2,58.66,0,28-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381747,WOIssue,"HJP.25974 ITEM 9 A=B
Size....",82484,9,17415,0,2,97.92,0,28-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381746,WOIssue,"HJP.25973 C+D
Size : 975 ....",82484,8,17415,0,2,81.52,0,28-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381745,WOIssue,"HJP.25972 A + B
Size : 10....",82484,7,17415,0,2,83.68,0,28-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381744,WOIssue,HJP.25971 6390-KC190 ITEM ....,82484,6,17415,0,1,85.49,0,28-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381743,WOIssue,HJP.25970 6390-KC190 ITEM ....,82484,5,17415,0,1,85.55,0,28-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
